,business_id,city,is_open,latitude,longitude,postal_code,state
141157,tkY8Wikax--igOh3hw73Fg,Atlanta,1,33.845091,-84.370207,30305,GA
141160,FJyfF25yqtk42K2Jtu9YVg,Tucker,1,33.8512295,-84.2108759,30084,GA
141161,RhfRnzb3esKswfM5SQhCAw,Columbus,1,39.9438144,-83.0778706,43204,OH
141168,fMpNr1orj1bSAERhl_2JZA,Dripping Springs,1,30.1918629177,-98.0914071985,78620,TX
141171,AoPZCPfxQYUKhcU0hIKqBw,Orlando,1,28.4607798497,-81.397359,32809,FL
141175,VefReQpmVtIrss4t7ABHvA,Vancouver,0,49.2494357,-123.0898883,V5V 4E4,BC
141177,ne48TZ0Ht7pOt60acsbaqA,Atlanta,1,33.8009361,-84.4091413,30318,GA
141184,BKAzUPlCETq0QTxTqbrrNg,Austin,1,30.4459920044,-97.778356019,78729,TX
141190,5fi21zq-EakYnvNgqZQNWA,Kissimmee,1,28.3207808,-81.3402336,34743,FL
141195,BsaN_ft3Rh75aEGIcJTtIA,Vancouver,1,49.2738774,-123.0653991,V5L 4G5,BC
141197,BpGfkTUhYJQNrnD722Y5Zw,Columbus,1,40.063947,-83.0408575,43214,OH
141205,tlBklglVmsK8TR24MrdNmw,Hull,1,42.2825669,-70.8737404,02045,MA
141207,iW8bzc4-tH5HnTFjOpEZ5w,Austin,1,30.2048469979,-97.9795130937,78737,TX
141208,Xh9HLbSDWPw2GhZQhPwzOw,Orlando,0,28.5534547,-81.3569137,32803,FL
141225,dmifToKlruICKcfqGAlvNg,Vancouver,1,45.638694,-122.647234,98661,WA
141229,GnGLI7GTUUKc9zrPGl8Cog,Beaverton,0,45.4901183601,-122.7990710735,97005,OR
141238,XPkkWBLzpNHpKaKDteV7rQ,Titusville,1,28.5525209,-80.8483525,32780,FL
141244,WP4HnZgAgZwEtEE5pBH-XA,Hingham,1,42.2517865,-70.9223106,02043,MA
141247,63nG9RMgx--gZhfwLVn9Dw,Boston,0,42.3518126,-71.0721831,02116,MA
141249,TbT767c06HnuVhKUbk3HSg,Atlanta,1,33.7722278,-84.352685,30306,GA
141253,Dcv3Fh7gESRu2KZCY8W2Tw,Austin,1,30.388133,-97.6485064253,78754,TX
141256,XyYo7ez9nWevun74mJsNKg,Austin,1,30.2533559,-97.7130676,78702,TX
141259,fcgPFERhEJwqO2igmUZT1g,Austin,0,30.402167,-97.8553237,78732,TX
141268,m2OEMNGHDkZQipm2iqCM9g,Jamaica Plain,1,42.3114196,-71.1145908,02130,MA
141283,_fgQKrSWr7cIY5bEVi7sDQ,Marietta,0,33.9037298,-84.4845447,30067,GA
141285,uiZq2qHtUgYPPOtXW47UTQ,Boston,0,42.350149,-71.068389,02116,MA
141286,HVp_-bPzLqFSzcSE3bRNxA,Quincy,0,42.2675885,-71.0161513,02170,MA
141288,3S91xJwFX9fxaBnEdVzs4A,Austin,0,30.3660185,-97.71923,78757,TX
141289,PmnIrliSIYc_0L5fWUhbKA,Cambridge,1,42.372298,-71.123069,02138,MA
141302,Ga78JUbXdaGxYfWTs9L-1A,Wakefield,1,42.5007022,-71.0767258,01880,MA
141304,7AukfzAb88yZr_4sr5uulw,Orlando,1,28.516064,-81.288955,32822,FL
141306,skJ7MuoT1YZq1WfILiCtwA,Atlanta,1,33.8367701457,-84.378798627,30305,GA
141307,ki3B7T2ubEgSK5g4l_WVkg,Austin,0,30.3051804196,-97.7083507409,78723,TX
141309,5nWEdiIOd5iPwJelLwiWFA,Altamonte Springs,1,28.666346,-81.377927,32701,FL
141314,SVvghkrR-oyeStcpC-ia_Q,Woburn,0,42.5076131,-71.13228960000001,01801,MA
141323,HIWEC4MLGRsusGE4z790Jw,Portland,1,45.5266466,-122.6945208,97209,OR
141324,EANuirgPo5z8_ouZzht5Xg,Lake Buena Vista,1,28.3697115597,-81.5187723644,32830,FL
141326,hWNZHCitpeZlxmzMhsqnng,Portland,0,45.50743,-122.6549184,97214,OR
141331,VLioHErC8BWIxonT30zQAA,North Vancouver,1,49.3125197,-123.079617,V7M,BC
141333,YNIFEC1AW0pUu8vGgyuIWQ,Vancouver,1,49.2643567,-123.1765489,V6K 2H5,BC
141334,gn07QukKXMmsNCEa1ESQJA,Austin,1,30.392139,-97.706814,78758,TX
141335,0sY_bv496IYI-QDNmdduUg,Decatur,1,33.786971,-84.269811,30030,GA
141337,mEzP1dtTlUY6BBAMDF100w,Atlanta,1,33.811352,-84.431628,30318,GA
141345,ARBFmo7uHgXBb-X2kTu5_w,Kyle,1,30.0109943,-97.8627714,78640,TX
141348,3FFnm-wYFCx5kN-AmXgOaQ,Winter Park,1,28.5993713,-81.288274,32792,FL
141355,6h2kzse0lYCBB8WMYRv99A,Columbus,0,40.056535,-83.074517,43220,OH
141362,iaT8HpyZ0lk6ht2clJDpNA,Richmond,1,49.168704,-123.1354991,V6Y 4E2,BC
141365,G2V02futwaicaLt4OIZcSQ,Portland,0,45.4931544,-122.6228105,97202,OR
141366,iQDwIGPjdcP7zFiljyaYbg,Atlanta,1,33.6437239722,-84.4391764379,30320,GA
141368,GDgctRztA9cePITNobu6dA,Portland,0,45.4954702599,-122.6720427088,97239,OR
141370,Obmj91TMvKrPkzm7W9eAsw,Portland,1,45.5532183,-122.6757444,97217,OR
141373,jeEnzVwKAYHkRYvZ7HVi8w,Sunbury,1,40.244691635,-82.869721,43074,OH
141384,iLWAdgCeAQl0wk-Klw58uA,Atlanta,0,33.8416493,-84.3843116,30305,GA
141386,Cd9qyWB16pib-Wc9QD-Apw,Vancouver,1,49.232233,-123.0303068,V5R 5L5,BC
141390,0mCMA85IGBfBkjBuVGP-6g,Boulder,1,40.0722971368,-105.1993335992,80301,CO
141392,i3XddpvyHME_z6Gb_VP-zw,Burnaby,1,49.2249077,-122.9977646,V5H 3E8,BC
141393,F7wUp0MF5aCHqRYF-BDshQ,Vancouver,1,49.279878,-123.1175609,V6B 0H3,BC
141400,FxlNzXoSkagY55aCOZPwLA,Cambridge,1,42.390369,-71.140773,02138,MA
141403,QYTfF5kkInLyMWgzGI5dBQ,Vancouver,0,49.2875190941,-123.1290018931,V6E 1C5,BC
141404,zKW5zPj0U7c1klTh3RUt1w,Clermont,0,28.5480037,-81.7100162,34711,FL
141413,c5ifOiyEjJj6kZenohmFTA,Quincy,1,42.2442216,-71.0036241,02169,MA
141419,5ia37jF8Jqrf82fU7nVUWQ,Arlington,1,42.4255603017,-71.1817622245,02474,MA
141423,kXOcfcc9GShomXPXn2IcxQ,Vancouver,0,49.2812785,-123.1079876,V6B 1S4,BC
141426,zaeNu1Tz1XwkW7hp4oDsTw,Vancouver,1,49.282129304,-123.1335425557,V6E 1N4,BC
141428,-56y4ePrMKCZbi059SPoOA,Marietta,0,33.9231753,-84.4797387,30067,GA
141429,XpbVHJk_c5krLBFiHPsNAA,North Vancouver,1,49.3234186483,-123.0994107248,V7P 1R3,BC
141430,Ve_0pN80GjqfQM1mp1V0Zg,Ocoee,0,28.5290049,-81.5412287,34761,FL
141435,_SmJ4Qd0kUQwfsWCfkuN8g,Winter Park,0,28.5881915587,-81.3620416722,32789,FL
141438,IBneYBKVn8GGvoXsptXt5w,Windermere,1,28.449899,-81.5623206,34786,FL
141439,1bx2510gpStp2DbmhZ5xyg,Atlanta,0,33.6751261953,-84.4517472641,30344,GA
141443,tceZ3XvxQzBb9rUYv3ufTA,Portland,1,45.579325,-122.699804,97217,OR
141449,rjEqbytOCIMwcB6Htkg8ig,Surrey,0,49.1899746,-122.8413335,V3T 1N7,BC
141453,7YHhHlvMCc9WAAEHCtV-pw,Austin,1,30.33692,-97.69438,78752,TX
141458,t8U7xn26wG0PEcXvkKNdFA,Vancouver,1,49.27776,-123.0981399,V6A 2B2,BC
141461,Jely4S_nbMckuen0zHICdg,Orlando,1,28.5415753,-81.3788861,32801,FL
141462,iqzRExX9j-GO6vZlAffyoQ,Belmont,1,42.381215740100004,-71.1746755711,02478,MA
141467,QymYS3R9OQ0Xo2fc-lKbCQ,Dublin,1,40.1057750727,-83.1633200819,43016,OH
141469,2-6Djvc5oVk11L9rj3xZ-A,West Roxbury,1,42.266815,-71.1685472,02132,MA
141474,PsuMg3ethDi1mOy_tXJ22Q,Columbus,1,40.0546792798,-83.069313659,43220,OH
141475,mIg8Uqo4nk4tWE--S2PAWg,Doraville,1,33.908726,-84.288025,30360,GA
141476,vKc9Kc0TMvEnJodlU_318w,Boston,0,42.364196,-71.0609699,02114,MA
141477,oatX3-PxtKlIrmVOFzpETQ,Malden,1,42.4233423,-71.0634562,02148,MA
141485,xcLuF0F-zoQwWDKpQv8vyw,Portland,1,45.5228101,-122.6936328,97205,OR
141487,wumKTOEpiYDMdQgeUtencA,Tucker,1,33.8506268,-84.2054403,30084,GA
141490,UsV_R-LEnAQW80w_CiHFSw,Needham,1,42.3103348,-71.2286963,02494,MA
141493,1GxXR_dB2ANjOuGOZIN_3Q,Norwood,1,42.1678899,-71.1985366,02062,MA
141494,wYMiGZp-dR-_dP9QDyyvvA,Columbus,1,39.991682,-82.8416132,43230,OH
141495,yOVfLBiFMeb9UqEg6LWs4g,Columbus,1,39.970072,-83.000063,43215,OH
141496,BCpcI9ogE07FOuIGEbCMHQ,Austin,1,30.39859,-97.74699,78759,TX
141503,yMjRSmC59P6VzVmv7fQ66Q,Somerville,1,42.381321,-71.1022842,02143,MA
141505,w_PKWoP1I5DeCHxEOL8iuw,Tigard,1,45.4051624873,-122.7951500547,97224,OR
141508,6xtIdn9bxaGyR7PP0vxUug,Boston,1,42.3522142,-71.0513089,02210,MA
141511,W4yCcrwjB72jRv8V3gvDaQ,Atlanta,0,33.786817,-84.383206,30309,GA
141513,ybBBUV5qw0Af7JpikRTldg,Vancouver,0,49.2680481068,-123.151413397,V6J 1M9,BC
141514,3yNDnMy-fvDQ-qBeNX_2Sw,Charlestown,1,42.3736651,-71.0624264,02129,MA
141517,iQW4bh05yq-jt2l7TQjBzw,Coquitlam,1,49.278667,-122.792003,V3B 6B4,BC
141528,nmOa9vxFu32gN-hF6Ejp8A,Atlanta,0,33.754193,-84.37976,30303,GA
141535,wPn2LPjPlVY44GVAXvCJXA,Mount Dora,1,28.7982916871,-81.6455285194,32757,FL
141537,PVz4v7ZQ_cU3GHM3qEf1Hg,Columbus,0,40.1009347,-83.0891319,43235,OH
141539,pgz-r_wFGOr-ADQ0KhQAgg,Sanford,0,28.8087843,-81.2651339,32771,FL
141540,iFrhmMey3APwRSOkLHdulQ,Boston,1,42.3614538,-71.0563643,02109,MA
141542,8gw0OFCpj8VzGEJj-kbQCQ,Boston,0,42.3517968284,-71.0658895969,02116,MA
141543,sZmhXwr5eNJ_sTTYZwN0_A,Longwood,0,28.6964234,-81.3466019,32750,FL
141545,_zVwACD96pRrHR2OW8rs6w,Austin,0,30.2732958,-97.6974426,78702,TX
141546,hB1Z1naqGWkX8GFF7KIb-g,Boston,0,42.334827,-71.0354195,02127,MA
141551,12fHonfwOK7tecqgPYXHhg,Vancouver,1,49.2499562,-123.1150368,V5Z 2X8,BC
141552,7wn_dC0Z-Yz-SwiFOt_kzA,Sunbury,1,40.248039,-82.870075,43074,OH
141553,Ua7KvMLNDOwcpNUDNinD2A,Atlanta,1,33.7632668374,-84.4166865572,30314,GA
141554,bwZztdNMGePoJwPDXKaEQQ,Brookhaven,1,33.861879,-84.339424,30319,GA
141556,EAnv9uOnpN-yOIaJn2oKvw,Portland,1,45.5208315211,-122.6822575716,97205,OR
141558,OkNe1S-SDBdjNELYnSWEyg,Vancouver,1,49.2684744,-123.1854976,V6R 1P1,BC
141559,djp9HiYby0ZzF2dY5sKebg,Richmond,0,49.1244353688,-123.1839251518,V7E 3L8,BC
141563,OSpU_DF50MSl8vNW5Xsm3g,Winter Springs,1,28.646114,-81.268834,32708,FL
141564,7scQWxZNPj8BF0FCURkQ3w,Portland,1,45.5887991449,-122.5965189299,97218,OR
141570,RH_AeKGujTqGFI4ANUPcPg,Portland,1,45.5591932,-122.6427529,97211,OR
141573,rQpew9atqcPX4unZB58ZUg,Atlanta,1,33.659144,-84.4160766,30354,GA
141575,sOsD6oWTCpobv67YYrEx6w,Watertown,1,42.3707814,-71.1582909,02472,MA
141582,XtD7hsbbhNYC9vjsmvtzPA,Malden,0,42.4341801,-71.0456093,02148,MA
141590,BUwXWXguw4QhKAAOn1q7nw,Vancouver,1,45.6210666576,-122.5516659,98684,WA
141593,QCVkIE7RqSGWTiIJNr0GsA,Pflugerville,1,30.445739,-97.6517169,78660,TX
141596,nC6EnMtH-GhNtsfcQmGDNQ,Columbus,1,39.945219,-82.997453,43206,OH
141600,O5nsEejA12DdMwRk0BKvKQ,Richmond,1,49.1787,-123.129832,V6X 1C3,BC
141601,ZhDvca7DDqA9h8h7kmUmKw,Clermont,0,28.5471690286,-81.7361997355,34711,FL
141604,SwW--js1LO5JeQnCE9MsyQ,Orlando,1,28.5534708,-81.3656776,32803,FL
141605,ECqQ0QRJmZmS2JqZBX4g4g,Atlanta,1,33.8661673,-84.4681176,30339,GA
141617,kfmR-2n0YWe8PNhUvn_0Lw,Kissimmee,0,28.2921787,-81.4074328,34741,FL
141624,d9j1BELXo1E8wdEiIQAzKw,Vancouver,1,49.276463016,-123.1212045934,V6B 2W9,BC
141626,8Nw8Ypby9HY5YTF7-BQKuw,Smyrna,0,33.8824423,-84.487356,30080,GA
141639,TA_zdRBtJA_l0_5QPXJf9Q,Orlando,1,28.540536,-81.3811409,32801,FL
141640,RRCrJ7NKG6HZ3DliUkpyig,Boston,0,42.356671,-71.054391,02109,MA
141643,bgOnyzBJmP-luK-Q8ocLWg,Boston,0,42.336264,-71.0474681,02127,MA
141644,4lvRMt0b40M1PujAo7Aa4A,Winter Garden,1,28.5514384,-81.5830661,34787,FL
141645,Hm3k86w9CHNAR7dR1oJwWA,Lake Mary,1,28.7545077417,-81.3516769256,32746,FL
141647,sfKSbcVMdQDF-KsNSkXsfg,Austin,1,30.2477246261,-97.7501159,78704,TX
141649,IG592XE4qa1izIJbgY3Z6g,Columbus,0,39.9684211783,-83.0047774315,43215,OH
141650,E7EQckdB076YNPsrP-CaAg,Atlanta,1,33.8811709,-84.2208095,30340,GA
141654,zkKIgTEUrhT6BBUWiI9u6g,Atlanta,1,33.8478666667,-84.36325,30326,GA
141661,XzuXSTuJqqMVdDbN2lUs7g,Boston,1,42.3502377,-71.1647989,02135,MA
141665,Ir_0HnlcGD-ic9Dm0Yw9FQ,Casselberry,1,28.6498980622,-81.3271438832,32707,FL
141669,XNu-m_JmDWTMaQSoipi57Q,Decatur,0,33.7766244141,-84.2967249779,30030,GA
141670,Q6nAKuiSqs4CUYcNl0mkDA,Vancouver,1,49.2824621031,-123.1024171785,V6A 2R5,BC
141674,9Ya0K9LAHtYjzHo4fBWRog,Boston,1,42.3552541144,-71.0559611508,02110,MA
141682,5neu55tISAbJdHwOs_re_g,Oviedo,1,28.6578666,-81.2240432,32765,FL
141683,5ihCPVDaIm9Cyb4gvAS3LQ,Oviedo,1,28.6568569,-81.1780387,32765,FL
141685,msuPLWSljdmYJQcyPhjdWg,Austin,1,30.2435832,-97.7817643,78704,TX
141687,vik5k0olW0binNeARTxzHQ,Woburn,1,42.4810248,-71.1513036,01801,MA
141691,nL2oXs0tszO_d5kNbRYmEw,Coquitlam,1,49.2820949,-122.7935267,V3B 0K9,BC
141692,lL0fuGEdXnAXDqi-Jra-yQ,Atlanta,1,33.858796,-84.309113,30345,GA
141699,kF9_wgRGKstaV-F6vUjurQ,Boston,0,42.3441887,-71.0328128,02228,MA
141714,Tdld3HghFd_PwivyA7OYSg,Burnaby,1,49.2294464,-123.0044077,V5H 4V2,BC
141722,0rQpYX-5udSHT-L4bals2Q,Orlando,1,28.5999838,-81.2081664,32817,FL
141726,ioyviZXqzkgrDMPZnb7aCQ,Worthington,0,40.099018,-83.017688,43085,OH
141732,SiIGe_H_sXaMN0NVPFv5qw,Orlando,1,28.551632,-81.466352,32808,FL
141735,8S_Yw2apDjIqBnxqYZh2lw,Brookline,0,42.3410141,-71.1243703,02445,MA
141737,rliYzjcQLxKFPvaIRWv9wA,North Vancouver,1,49.3139297,-123.079034,V7M 1E7,BC
141745,jxTZafP6SAsFEZzNmjQqbQ,Cambridge,0,42.3635963252,-71.1010352921,02139,MA
141754,Z2awVs-QouGWosUKFyFyew,Richmond,1,49.197903,-123.140842,V7B 0B7,BC
141757,um7o_7njPJ2rt4bW5Z40jQ,Portland,0,45.500995,-122.6528988,97202,OR
141760,_1fzBCYqF3_76Bsnm19Lqw,Sanford,0,28.8115786369,-81.2696383033,32771,FL
141762,zM8B8ITOWbdFk1x4B7WZOw,Portland,1,45.5249827,-122.6829354,97209,OR
141779,vN3L6o2kAimahQYb1ACrsA,Atlanta,0,33.8564419674,-84.3826818466,30342,GA
141783,ivWOOUs-KkvHSqVYbeP18g,Vancouver,1,45.6181197272,-122.4764136184,98683,WA
141784,ORxKMeQ76xuXltQty7G02g,Davenport,1,28.2929951,-81.6655204,33897,FL
141792,4JD6KsJ97X4RclEmj0H1jw,Forest Park,1,33.6278718,-84.3566285,30297,GA
141793,sRJMS36ZSE6kZMgDaznRLA,Columbus,1,39.9741733,-83.0314803,43212,OH
141795,WWLGkJDanE9yTdpnktJcvw,Port Moody,1,49.279559147,-122.8292845264,V3H 5N1,BC
141797,60iNXoU_4mh2Duy5xpHsPQ,Dunwoody,1,33.9459216705,-84.3329730165,30338,GA
141804,J1hj45ybehMLlylEE0fOmg,Atlanta,0,33.7578274,-84.3651991,30312,GA
141806,Qxkbuey3rj7F0P7GxXb5lA,Atlanta,1,33.820398,-84.450977,30318,GA
141807,thgupQpcghILZ8UvRXR4uQ,Orlando,1,28.520567,-81.310421,32822,FL
141809,MItil8P2gF5qH-dB5bT10w,Orlando,1,28.5220145,-81.3288046,32812,FL
141817,LCLpKqyIIEtgjPktefXjYA,Atlanta,1,33.8803555,-84.2907124,30341,GA
141824,ygQ334CAdLaTIDuGm_XKRg,Vancouver,0,49.263521,-123.1231132,V5Z 1J9,BC
141825,76suRkB3A1jOWRbJX9FTYg,Cambridge,1,42.388939,-71.124871,02140,MA
141829,aB_wfxQvgso67lzgrrfTuA,Vancouver,1,49.285458999,-123.118732,V6C 1A8,BC
141831,ZOtPZtoI36Isu5lEzKibeQ,Vancouver,1,49.2804927885,-123.0990882973,V6A 2T9,BC
141834,CwNz05cQKifYLZPPwKm8_A,Somerville,1,42.3955345864,-71.1220993454,02144,MA
141837,l2tssjiCkKPElD8BilbObQ,Atlanta,1,33.929241,-84.347673,30338,GA
141838,UxM5xYEsUTHRnJosq2pE6Q,Boulder,1,40.034961,-105.256565,80301,CO
141840,SKzV5T7K41eSUi4waGGdvQ,Waltham,1,42.3680899,-71.2377787,02453,MA
141849,esivJyI0h-qxYtXjDMIAHw,Allston,0,42.3528651,-71.132669,02134,MA
141861,Q399JsTaCKmokcmWXyoQUQ,Melrose,1,42.4688073993,-71.0691625625,02176,MA
141864,tfJpt7XJFhaDvhJRFsC79A,Austin,1,30.251045,-97.749371,78704,TX
141870,y1npnmFCHTFcJoNeRCtAKQ,Columbus,0,40.063195,-83.017886,43214,OH
141871,GjQsnZkNAkdDA35Cir9jXA,Atlanta,1,33.743689,-84.4384772,30310,GA
141873,J1S4gpzDiFEKtVU2pT7RSw,Vancouver,0,49.2644249,-123.1764297,V6K 2H5,BC
141875,lQ4sP4FpOiNPFVClx77zlA,Boulder,0,40.0175003707,-105.2820374072,80302,CO
141878,gNCSbTm3unsdztncbgSv5A,Vancouver,1,49.2574913,-123.0909344,V5T 3K5,BC
141879,QaHXZHDFOmMYHK1Cbu5pNg,Medford,0,42.4128558,-71.1240191,02155,MA
141882,p-X3XrnkXsCiyn3wcqcf7w,Portland,0,45.5120661494,-122.6822325013,97201,OR
141890,-zn-lSmCS8A81TafzPFlhQ,Portland,0,45.5170153,-122.7953047,97225,OR
141893,IFPmBTf8Bw6n4RyV9y8THg,Portland,0,45.5119866,-122.6555017,97214,OR
141894,muaV78K4OmQLlq-iEPLTiw,Vancouver,0,49.2890739,-123.1312781,V6G 1C3,BC
141896,v-y2_EUKE374KzCGIHcEJg,Orlando,1,28.4632981,-81.4655324,32819,FL
141901,YK9sI9wMV23kY4QHViC2CA,Peabody,1,42.5113864,-70.9470174,01960,MA
141906,N-Jc_OJVIAo_ef97LALOMg,Austin,1,30.3351872156,-97.8042802815,78746,TX
141907,G8qgSunyJFhKtZ1mENUEMQ,Orlando,1,28.4509941854,-81.4795966291,32819,FL
141909,uFB5Tjgs-BhPFunRBVqUgw,Austin,0,30.356238,-97.758036,78731,TX
141911,GcgZNyymd51iLpma84pa4g,Chamblee,1,33.894606,-84.2980189,30341,GA
141919,1ajkKqDVs4oyhCSjj7-wqQ,Somerville,1,42.3986446721,-71.1241095133,02144,MA
141926,HnqPQmasb8ZyWgyhXOBTHQ,Cambridge,1,42.3685483603,-71.0947585027,02139,MA
141930,OL7jsI3wzC3e8GTod9MblA,Atlanta,0,33.8214015,-84.3506777,30324,GA
141933,Qj5sKwK8wXgDIGr4-kEc7g,Atlanta,1,33.6514292,-84.4498793,30337,GA
141934,lFDM7npohcmSTyXxJjAofw,Aloha,1,45.47976,-122.8583045,97007,OR
141939,-z-IJynkm9gnXJ7Ah0i16g,Decatur,0,33.755099,-84.26895,30030,GA
141952,cHNw64UPDVwTuMofcCsFzQ,Portland,1,45.4652417,-122.6979699,97219,OR
141954,dNmVUpOAW_fJ3YIFYktw2w,Vancouver,1,49.281009,-123.0897164,V6A 1R1,BC
141957,fKah1a7GfAtHpWNo1AQrKQ,Clermont,0,28.3543269,-81.6785317,34714,FL
141958,IGl3WUM1swm2onte0ZphrA,Orlando,1,28.5131986891,-81.3749278385,32806,FL
141964,33F0H2hCypITGjdyLKVv2A,Columbus,0,40.0669779,-83.0879044,43220,OH
141967,MfxYNqXAPM8EwYsHnxmd1Q,Dunwoody,1,33.9489159,-84.3340505,30338,GA
141976,vfff5ERjn-mY0fjXJ96NKQ,Atlanta,1,33.8606772,-84.3302128,30319,GA
141979,w-Z4XRU36QssWfwDPNWzKw,Beaverton,1,45.4714108434,-122.7737588442,97005,OR
141980,gl_uZQlifUxOAwU9wQjpIw,Austin,0,30.3720099093,-97.7273474182,78758,TX
141984,Ii7A4qYsElw8ux572MgMUg,Oregon City,1,45.3582758,-122.6067222,97045,OR
141990,CguCfjx8eh2F74XkJdtzog,Atlanta,1,33.656963,-84.499834,30344,GA
141993,FKIZ598lrbHoMPKzSo_dPA,Winter Garden,1,28.5229188164,-81.5859110696,34787,FL
141994,IJW5dUA251zW3FrpNpHr3w,Atlanta,1,33.8160016212,-84.3124777387,30329,GA
141996,s-1A_UTgaunqgCq34m9pXQ,Cambridge,0,42.3668207,-71.0977348,02139,MA
141997,ShyA_yAfTtj8_WD5kZFo3g,Austin,0,30.265971,-97.741606,78701,TX
142006,HbTDJOYOn3iSbkksaE9vAQ,Orlando,0,28.451746,-81.489513,32819,FL
142008,qLAmmCP_EpD9zKABu7GfVQ,North Vancouver,1,49.3359309,-123.0375412,V7J 2N9,BC
142011,7z13traHcCfmar2-F_KA1A,Burlington,0,42.5072818,-71.1958745,01803,MA
142018,Mbgpzd4URqdCysPZmH56wg,Orlando,1,28.4314437435,-81.2573647021,32827,FL
142019,0junHGPIoDR-S7EbTSEFBg,Orlando,1,28.3689137,-81.5527136,32830,FL
142026,Qvs1IlsBWDnwTNZcxjy40g,Portland,0,45.5119783,-122.6310509,97214,OR
142027,i4MrqxZVEnFHwdwRERdAsA,Austin,1,30.3984973,-97.7453412,78759,TX
142032,RQTUwG6jYbFpLlYUMlKKbQ,Bee Cave,1,30.3051748,-97.936956,78738,TX
142035,ROATreYnly2EEY_y2F853w,Melrose,1,42.4523748663,-71.0702171184,02176,MA
142038,D9M5usnI8k1v93oOPGEQeg,Portland,0,45.46037,-122.707431,97219,OR
142042,oO6Ajz5L9-k2t5tWcsR_-A,Lynn,1,42.474368,-70.937602,01902,MA
142043,gLjxobzA-q7MDGLwnQiKSw,Vancouver,0,49.2661556,-123.0696865,V5N 4B2,BC
142047,ZCaqF_JK5gR8mJk91_w4tw,Columbus,1,40.1417592,-82.9913557,43240,OH
142054,Eb9C-3sNPKyI1tj93lXpfw,Decatur,1,33.7559942,-84.2706216,30030,GA
142056,rPaOgD-6Lpru-PQbrpnkRQ,Malden,1,42.4298269,-71.0608287,02148,MA
142061,bIWJu0UDFsiPSmn3jUH9Ag,Vancouver,1,49.2866882899,-123.123021,V6E 4A6,BC
142065,RLTS-L1n-777Q4hKBFe0kg,Beaverton,1,45.4953755,-122.8270975,97006,OR
142066,ZAtfTXVKcnWv6eslQgvRhQ,Melrose,0,42.4554145,-71.0648773,02176,MA
142069,gOe8mEuHcr2nh4gK5OcNbw,Davenport,1,28.1782179802,-81.6384524798,33837,FL
142071,nyPah4rpZANHevPj4dBh-w,Atlanta,0,33.862244,-84.470385,30339,GA
142075,hI3phJT5as2kvMjFAXasmA,Portland,0,45.5036107,-122.6446134,97202,OR
142094,5Oah08xsECBS71zJd68pXA,Portland,0,45.5248301,-122.6746889,97209,OR
142098,alOvzk0SmxbP1GQsIXwarQ,Atlanta,1,33.8009361,-84.4091413,30318,GA
142101,emBGCdTcOrB0t5Q5SM85vQ,Vancouver,1,49.235643,-123.1856148,V6N 1W5,BC
142106,10dR2YozAl0Tiwt0FnBMng,Austin,1,30.24548,-97.7515802,78704,TX
142107,XKv1LLVZs2xCIQ3Tf6f3PQ,Hull,1,42.267881,-70.85256,02045,MA
142109,7NbakqqaO7yBcHNcweZ8kw,Boston,0,42.3485199,-71.085363,02115,MA
142111,wVlLeeowJn_VEhMOJVxMBQ,Vancouver,1,49.286864419,-123.1243925375,V6E 0C6,BC
142112,5Y4fsrD7CDBFAzqjzT0o6A,Portland,0,45.5048135,-122.6323951,97202,OR
142115,IJDuykkbPXfKa9eixyol0Q,Austin,1,30.32127467,-97.7057905,78723,TX
142118,UD9pk3wFwIXmVCxbjiYg_g,Columbus,1,40.0541788,-82.9149379,43219,OH
142119,C1lq5o-jVFEgZNggMSPQwg,Columbus,1,39.9509331046,-83.1454256881,43228,OH
142125,l_u7FTmjctEbwjB7dR96Kw,Austin,1,30.313797,-97.704568,78723,TX
142130,FsaWKTBPhE3HSNO7Eptf3A,Orlando,1,28.5530859632,-81.343215305,32803,FL
142131,KmwCnv3X-0_OVNBzSV7Sqw,Portland,0,45.500512,-122.67167,97239,OR
142134,qn_lvX0D27u38UzAL4pa1g,Vancouver,1,49.2714834306,-123.1549537402,V6K 3E7,BC
142137,pEIbXJi2DxjLXeYaWww3dw,Smyrna,1,33.841752,-84.5057062,30082,GA
142138,QeyP45MhFGBinRwuPkVuBw,Burlington,0,42.4844118,-71.1945369,01803,MA
142140,JQQaXCA9BFpeD_od5lLXTA,Portland,0,45.5082178,-122.5784607,97216,OR
142146,SVn968WVpLkHDVM2kW0wNg,Orlando,1,28.539636,-81.3793537,32801,FL
142150,c5cis0Z6NUp2KhqylXbDeA,Columbus,0,40.1411796611,-82.9746110738,43240,OH
142151,vrMtmzg5oqzSzgBiA47ycw,Vancouver,0,49.2818895,-123.1240985,V6Z 0A4,BC
142152,2jE0Wf7OXR33I8NoMKvY4Q,Atlanta,0,33.7845697,-84.3882286,30309,GA
142160,zwLiZMZfV1hecRwoOjrkhA,Buda,1,30.0869967713,-97.8214660086,78610,TX
142162,wdkK-cgkYHvS8tp12uwjBQ,Hilliard,1,40.0407552944,-83.1799869863,43026,OH
142164,CBKHLxShHvsv0qb5ILhw2w,Boulder,0,40.018593,-105.2765299,80302,CO
142182,221DD8lmg2noV4rY45melA,Reading,0,42.5223792046,-71.1033474134,02139,MA
